threshold,precision,recall,f1,f2,fpr,specificity,tp,fp,tn,fn
0.8100000000000002,0.23809523809523808,0.11363636363636363,0.15384615384615383,0.1269035532994924,0.10666666666666667,0.8933333333333333,5,16,134,39
0.8200000000000002,0.23809523809523808,0.11363636363636363,0.15384615384615383,0.1269035532994924,0.10666666666666667,0.8933333333333333,5,16,134,39
0.8300000000000002,0.23809523809523808,0.11363636363636363,0.15384615384615383,0.1269035532994924,0.10666666666666667,0.8933333333333333,5,16,134,39
0.8400000000000002,0.25,0.11363636363636363,0.15625,0.12755102040816327,0.1,0.9,5,15,135,39
0.8500000000000002,0.25,0.11363636363636363,0.15625,0.12755102040816327,0.1,0.9,5,15,135,39
0.8600000000000002,0.23529411764705882,0.09090909090909091,0.13114754098360656,0.10362694300518137,0.08666666666666667,0.9133333333333333,4,13,137,40
0.8700000000000002,0.25,0.09090909090909091,0.13333333333333333,0.10416666666666669,0.08,0.92,4,12,138,40
0.8800000000000002,0.25,0.09090909090909091,0.13333333333333333,0.10416666666666669,0.08,0.92,4,12,138,40
0.8900000000000002,0.26666666666666666,0.09090909090909091,0.13559322033898305,0.10471204188481677,0.07333333333333333,0.9266666666666666,4,11,139,40
0.9000000000000002,0.26666666666666666,0.09090909090909091,0.13559322033898305,0.10471204188481677,0.07333333333333333,0.9266666666666666,4,11,139,40
0.9100000000000003,0.26666666666666666,0.09090909090909091,0.13559322033898305,0.10471204188481677,0.07333333333333333,0.9266666666666666,4,11,139,40
0.9200000000000003,0.26666666666666666,0.09090909090909091,0.13559322033898305,0.10471204188481677,0.07333333333333333,0.9266666666666666,4,11,139,40
0.9300000000000002,0.21428571428571427,0.06818181818181818,0.10344827586206896,0.07894736842105263,0.07333333333333333,0.9266666666666666,3,11,139,41
0.9400000000000002,0.23076923076923078,0.06818181818181818,0.10526315789473682,0.07936507936507936,0.06666666666666667,0.9333333333333333,3,10,140,41
0.9500000000000002,0.18181818181818182,0.045454545454545456,0.07272727272727272,0.05347593582887702,0.06,0.94,2,9,141,42
